Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
CO,7/20/2017,9:53 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Red River Street,,Y,APD,7293,Black,Male
CO,7/20/2017,8:50 PM,HUMAN WASTE,500 Block East 6th Street,,N,APD,6802,White,Female
CM,7/20/2017,12:00 AM,PUBLIC INTOXICATION,600 Block Davis Street,,Y,APD,5159,Black,Male
CO,7/20/2017,7:40 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,Y,APD,775,White,Male
CO,7/20/2017,4:38 PM,HUMAN WASTE,500 Block East 7th Street,,Y,APD,5666,White,Male
TR,7/20/2017,12:00 AM,PEDESTRIAN ON ROADWAY,500 Block East 7th Street,,Y,APD,4560,Black,Female
CO,7/20/2017,3:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,Y,APD,7042,White,Male
CO,7/20/2017,7:40 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,Y,APD,7775,White,Male
CO,7/20/2017,2:07 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,Y,APD,7240,Black,Male
CM,7/20/2017,5:30 PM,Possession of Drug Paraphernalia,600 Block Neches Street,,Y,APD,6970,Hispanic,Male
CO,7/20/2017,9:56 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Red River Street,,Y,APD,7297,Black,Female
CO,7/20/2017,7:40 PM,AGGRESSIVE SOLICITATION,218 East 6th Street,,Y,APD,7775,Hispanic,Male
TR,7/20/2017,2:12 AM,PEDESTRIAN WALKING AGAINST LIGHT,Neches Street And,7th Street,Y,APD,7042,Black,Male
CO,7/20/2017,5:30 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,Y,APD,6970,Hispanic,Male
CO,7/20/2017,4:50 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,502 East 6th Street,,Y,APD,6966,Hispanic,Male
CM,7/20/2017,7:09 AM,Possession of Drug Paraphernalia,600 Block San Jacinto Boulevard,,Y,APD,7240,White,Male
TR,7/20/2017,10:03 PM,PEDESTRIAN WALKING AGAINST LIGHT,Red River And East 6th Street,,N,APD,7638,White,Male
CM,7/21/2017,7:20 PM,Possession of Drug Paraphernalia,700 Block Neches Street,,Y,APD,7613,Hispanic,Male
CM,7/21/2017,6:47 PM,Possession of Drug Paraphernalia,700 Block Red River Street,,Y,APD,7435,Black,Male
CO,7/21/2017,6:53 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,North Ih 35 And E Cesar Chavez Street,,Y,APD,7757,White,Female
CO,7/21/2017,11:56 PM,AGGRESSIVE SOLICITATION,900 Block East Cesar Chavez,,N,APD,7709,White,Male
CM,7/21/2017,12:00 AM,PUBLIC INTOXICATION,247 West 3rd Street,,N,APD,7625,White,Male
CO,7/21/2017,10:15 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,100 Block Congress Avenue,,Y,APD,6987,White,Male
CO,7/21/2017,8:18 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Neches Street,,Y,APD,7785,Hispanic,Male
TR,7/21/2017,8:12 AM,PEDESTRIAN WALKING AGAINST LIGHT,East 7th Street,Neches Street,Y,APD,7784,Black,Male
CM,7/21/2017,7:31 PM,Possession of Drug Paraphernalia,700 Block Neches Street,,Y,APD,7613,White,Female
CO,7/21/2017,2:30 AM,Interference with a police service animal,400  Block East 6th Street,,N,APD,7638,White,Male
CM,7/21/2017,2:10 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,Y,APD,7297,Hispanic,Male
CM,7/21/2017,9:52 PM,Possession of Drug Paraphernalia,700 Block Neches Street,,Y,APD,7785,No Data,No Data
CM,7/21/2017,1:36 AM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,3936,Black,Male
CO,7/21/2017,10:20 AM,SOLICIT BY PERSON FROM STREET - SIDEWALK,East 7th Street At North Ih35,,Y,APD,7415,White,Male
CM,7/21/2017,2:10 AM,PUBLIC INTOXICATION,400 Block East 6th Street,,Y,APD,7608,Hispanic,Male
CO,7/21/2017,2:48 AM,LITTERING,200 Block East 6th Street,,Y,APD,7435,Black,Male
CM,7/21/2017,4:06 PM,Possession of Drug Paraphernalia,700 Block Neches Street,,Y,APD,7435,Black,Male
CM,7/21/2017,4:05 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7203,White,Female
CO,7/21/2017,7:25 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,7427,White,Male
TR,7/21/2017,7:22 PM,PEDESTRIAN ON ROADWAY,800 Block Ih 35,,N,APD,4560,White,Male
CM,7/21/2017,7:43 PM,Possession of Drug Paraphernalia,7th Street And Neches Street,,Y,APD,7613,White,Male
CM,7/21/2017,6:41 PM,Possession of Drug Paraphernalia,500 Block East 8th Street,,Y,APD,4711,Black,Male
CO,7/21/2017,9:36 PM,AGGRESSIVE SOLICITATION,East 8th Street And Ih 35,,Y,APD,4560,White,Female
CO,7/21/2017,7:53 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,1000 Block Red River Street,Waller Creek,Y,APD,7784,White,Male
CM,7/21/2017,3:45 AM,PUBLIC INTOXICATION,411 East 5th Street,,Y,APD,2641,Hispanic,Male
TR,7/21/2017,12:00 AM,PEDESTRIAN ON ROADWAY,600 Block Red River Street,,Y,APD,7772,White,Female
CO,7/21/2017,7:20 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,7427,White,Male
CO,7/21/2017,7:03 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,600 North Ih 35,,N,APD,4560,White,Male
CO,7/21/2017,10:11 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,500 Block E 7th And Red River Street,,Y,APD,7433,Black,Male
CO,7/21/2017,6:49 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,700 East Cesar Chavez,,Y,APD,4560,Black,Male
TR,7/21/2017,8:10 AM,PEDESTRIAN WALKING AGAINST LIGHT,East 7th Street,Neches Street,Y,APD,7785,White,Male
CO,7/22/2017,5:50 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street At Neches Street,,Y,APD,7804,Hispanic,Male
CO,7/22/2017,10:00 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,100 Brushy Street,,Y,APD,7415,White,Female
CM,7/22/2017,3:08 PM,Possession of Drug Paraphernalia,East 7th Street At Neches Street,,Y,APD,7804,Black,Male
CO,7/22/2017,12:44 AM,HUMAN WASTE,400 Block East 6th Street,,Y,APD,7608,Black,Male
CM,7/22/2017,3:32 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7299,Black,Male
CO,7/22/2017,12:00 PM,AGGRESSIVE SOLICITATION,East 6th Street At Congress Avenue,,Y,APD,7299,Black,Male
CO,7/22/2017,11:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,400 Block Red River Street,,N,APD,7784,White,Male
CO,7/22/2017,7:50 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street At Trinity Street,,Y,APD,7804,White,Male
CM,7/22/2017,2:26 PM,Possession of Drug Paraphernalia,701 East 7th Street,,Y,APD,7299,Black,Male
CO,7/22/2017,7:15 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Red River Street,,Y,APD,7784,White,Male
CM,7/22/2017,8:10 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7299,White,Male
CM,7/22/2017,12:40 AM,DISREGARD ORDER OF A POLICE OFFICER,400 Block East 6th Street,,Y,APD,6802,Black,Male
CM,7/22/2017,8:10 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7758,Hispanic,Male
CO,7/22/2017,6:00 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,500 Block East 6th Street,,Y,APD,7804,White,Female
CM,7/22/2017,5:30 PM,Possession of Drug Paraphernalia,512 Neches Street,,Y,APD,7804,Hispanic,Male
CM,7/22/2017,5:06 AM,PUBLIC INTOXICATION,22nd 1/2 Street And Rio Grande Street,,Y,APD,8339,White,Male
CM,7/22/2017,1:32 AM,DISREGARD ORDER OF A POLICE OFFICER,400 Block East 6th Street,,Y,APD,7608,Hispanic,Female
CM,7/22/2017,1:50 AM,DISORDERLY CONDUCT - FIGHTING,409 East 6th Street,,Y,APD,7245,Hispanic,Male
CM,7/22/2017,3:30 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,N,APD,7798,Black,Male
CO,7/22/2017,7:16 AM,AGGRESSIVE SOLICITATION,East 6th Street And Congress Avenue,,Y,APD,7299,Black,Male
CM,7/22/2017,8:00 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7804,White,Female
CM,7/22/2017,2:36 AM,PUBLIC INTOXICATION,East 6th Street And,Trinity Street,Y,APD,7433,Black,Male
CM,7/22/2017,2:00 PM,MISDEMEANOR THEFT C - LESS THAN $100,525 North Lamar Boulevard,,Y,APD,5617,No Data,No Data
CO,7/22/2017,7:15 PM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,700 Block Red River Street,,Y,APD,7784,White,Male
CO,7/22/2017,1:25 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Trinity Street,,Y,APD,7804,White,Male
CM,7/22/2017,8:30 PM,Possession of Drug Paraphernalia,501 East 8th Street,,Y,APD,7798,Black,Male
CM,7/22/2017,3:54 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7299,Hispanic,Male
CO,7/22/2017,3:48 AM,LITTERING,700 Block East 7th Street,,Y,APD,7345,White,Female
CM,7/22/2017,1:20 AM,DISORDERLY CONDUCT - FIGHTING,400 Block East 6th Street,,Y,APD,7638,Black,Male
CM,7/22/2017,2:36 AM,DISREGARD ORDER OF A POLICE OFFICER,East 6th Street,Trinity Street,N,APD,7293,Black,Male
CM,7/22/2017,7:50 PM,Possession of Drug Paraphernalia,East 7th Street At Trinity Street,,Y,APD,7804,White,Male
CM,7/22/2017,3:30 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,7299,Black,Male
CM,7/22/2017,1:10 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,Y,APD,4711,Black,Male
CO,7/22/2017,1:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Red River Street,,Y,APD,7804,White,Male
CM,7/23/2017,3:55 PM,Possession of Drug Paraphernalia,800 Block Congress Avenue,,Y,APD,3936,White,Male
CO,7/23/2017,6:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,Red River Street At 11th Street,,N,APD,7779,White,Male
CM,7/23/2017,3:17 AM,PUBLIC INTOXICATION,418 Congress Avenue,,Y,APD,7616,Hispanic,Male
TR,7/23/2017,7:15 PM,PEDESTRIAN CROSSING MIDBLOCK,750 Block Red River Street,,Y,APD,7784,Black,Male
CM,7/23/2017,6:08 PM,Possession of Drug Paraphernalia,500 Block 8th Street,,Y,APD,6762,Hispanic,Female
CM,7/23/2017,12:00 AM,PUBLIC INTOXICATION,607 Trinity Street,,Y,APD,7401,Hispanic,Male
CM,7/23/2017,1:30 AM,MINOR CONSUMING ALCOHOL,300 Block East 6th Street,,Y,APD,7402,White,Male
CO,7/23/2017,6:55 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 9th Street At Red River Street,,Y,APD,7784,Black,Male
CM,7/23/2017,1:57 AM,PUBLIC INTOXICATION,402 East 6th Street,,Y,APD,6971,Black,Male
CO,7/23/2017,9:43 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,800 Bock Red River Street,,Y,APD,7608,Hispanic,Female
CM,7/23/2017,12:00 AM,MINOR CONSUMING ALCOHOL,6th Street And Neches Street,,Y,APD,7284,White,Female
CO,7/23/2017,1:45 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,400 Block East 6th Street,,Y,APD,7616,Hispanic,Male
CO,7/23/2017,7:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,9th Street At Red River Street,,Y,APD,7779,Hispanic,Female
CO,7/23/2017,4:00 PM,AGGRESSIVE SOLICITATION,300 Block Lavaca Street,,Y,APD,7284,Black,Male
CM,7/23/2017,1:15 AM,DISORDERLY CONDUCT - FIGHTING,325 East 6th Street,,Y,APD,6781,Hispanic,Male
CM,7/23/2017,12:00 AM,MISREPRESENTATION OF AGE BY MINOR,6th Street And Neches Street,,Y,APD,7284,White,Female
CO,7/23/2017,7:17 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block East 6th Street,,N,APD,7240,No Data,Male
CM,7/23/2017,7:55 PM,Possession of Drug Paraphernalia,504 Trinity Street,,Y,APD,7765,White,Male
CM,7/23/2017,5:00 PM,Possession of Drug Paraphernalia,7th Street And Sabine Street,,Y,APD,7766,Black,Male
CM,7/23/2017,11:28 PM,Possession of Drug Paraphernalia,8th Street At Neches Street,,Y,APD,7780,Black,Male
CM,7/23/2017,8:30 PM,Possession of Drug Paraphernalia,East 6th Street And Trinity Street,,Y,APD,8137,White,Male
CO,7/23/2017,6:54 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,9th Street At Red River Street,,Y,APD,7779,Black,Female
CO,7/23/2017,12:57 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,6762,White,Male
CM,7/23/2017,12:00 AM,Possession of Drug Paraphernalia,600 Block Red River Street,,Y,APD,7608,White,Male
CM,7/23/2017,7:55 PM,Possession of Drug Paraphernalia,400 Block East 6th Street,,N,APD,7795,Black,Male
CO,7/23/2017,6:40 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,East 12th Street At Red River Street,,N,APD,7784,Hispanic,Male
CO,7/23/2017,11:50 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 East 6th Street,,Y,APD,7299,White,Male
CO,7/23/2017,3:04 AM,LITTERING,300 Block East 6th Street,,N,APD,7402,Hispanic,Male
CM,7/24/2017,2:00 PM,Possession of Drug Paraphernalia,700 Block Neches Street,,Y,APD,7284,Black,Male
CO,7/24/2017,8:23 AM,CAMPING IN A PUBLIC PLACE,500 Block Neches Street,,Y,APD,4951,Black,Male
CO,7/24/2017,11:50 PM,HUMAN WASTE,700 Block Red River Street,,N,APD,5666,Black,Male
CM,7/24/2017,1:40 PM,Possession of Drug Paraphernalia,400 Block Neches Street,,Y,APD,7284,Black,Male
CO,7/24/2017,10:31 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,200 Block East 6th Street,,Y,APD,4951,Black,Male
CO,7/24/2017,8:12 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Sabine,,N,APD,7709,White,Male
CM,7/24/2017,1:40 PM,Possession of Drug Paraphernalia,400 Block Neches Street,,Y,APD,5617,White,Male
CM,7/24/2017,8:50 AM,Possession of Drug Paraphernalia,400 Block East 6th Street,,N,APD,7415,Black,Male
CO,7/24/2017,1:14 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,422 East 6th Street,,Y,OTH,0,Hispanic,Male
CM,7/24/2017,12:00 AM,PUBLIC INTOXICATION,211 West 4th Street,,N,APD,7401,White,Male
CO,7/24/2017,8:10 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street At Sabine Street,,Y,APD,7784,Hispanic,Female
CM,7/24/2017,1:25 PM,Possession of Drug Paraphernalia,East 6th Street At Red River Street,,N,APD,7451,White,Male
CM,7/24/2017,12:00 AM,Possession of Drug Paraphernalia,607 Trinity Street,,Y,APD,7804,Black,Male
CM,7/24/2017,10:31 AM,Possession of Drug Paraphernalia,200 Block East 6th Street,,Y,APD,4951,Black,Male
CM,7/24/2017,11:50 PM,Possession of Drug Paraphernalia,700 Block Red River Street,,N,APD,5666,Black,Male
CO,7/24/2017,8:27 AM,CAMPING IN A PUBLIC PLACE,500 Block Neches Street,,Y,APD,7043,White,Male
CO,7/24/2017,8:15 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street At Sabine Street,,Y,APD,7784,No Data,Female
CO,7/24/2017,12:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,607 Trinity Street,,Y,APD,7804,Black,Male
CO,7/24/2017,4:55 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block East 7th Street,,Y,APD,5617,Black,Male
CO,7/24/2017,12:05 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street And Trinity Street,,Y,APD,7608,White,Male
CO,7/24/2017,8:12 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Sabine,,N,APD,7779,N American,Male
CO,7/25/2017,9:58 AM,AGGRESSIVE SOLICITATION,3rd Street At Lavaca Street,,Y,APD,6144,White,Male
CM,7/25/2017,12:22 AM,GAMING - CARDS; DICE; OR BALLS,500 Block East 7th Street,,Y,APD,5159,Black,Male
CM,7/25/2017,7:50 PM,PUBLIC INTOXICATION,700 Block East 7th Street,,Y,APD,7245,White,Male
CM,7/25/2017,3:35 PM,Possession of Drug Paraphernalia,700 Block Trinity Street,,N,APD,6290,White,Male
CM,7/25/2017,4:00 PM,Possession of Drug Paraphernalia,500 Block Neches Street,,N,APD,6290,Black,Male
CM,7/25/2017,4:00 PM,Possession of Drug Paraphernalia,500 Block Neches Street,,Y,APD,6290,White,Male
CM,7/25/2017,2:36 PM,Possession of Drug Paraphernalia,100 Block West 6th Street,,Y,APD,6802,White,Male
TR,7/25/2017,1:30 AM,PEDESTRIAN WALKING AGAINST LIGHT,Trinity Street Abd East 6th Street,,N,APD,5666,White,Male
CO,7/25/2017,9:29 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,North Ih35 At East 6th Street,,Y,APD,6086,Hispanic,Male
CM,7/25/2017,5:45 PM,Possession of Drug Paraphernalia,800 Block Brazos Street,,Y,APD,6802,Hispanic,Male
CO,7/25/2017,12:00 AM,HUMAN WASTE,500 Block East 6th Street,,Y,APD,5159,Hispanic,Male
CO,7/25/2017,6:50 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street At Neches Street,,Y,APD,7804,N American,Female
CM,7/25/2017,7:35 PM,Possession of Drug Paraphernalia,600 Block Trinity Street,,Y,APD,6802,Black,Male
TR,7/25/2017,4:37 PM,PEDESTRIAN ON ROADWAY,East 7th Street,Red River Street,Y,APD,7451,White,Female
CO,7/25/2017,5:50 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,600 Block Red River Street,,Y,APD,5907,White,Male
CO,7/25/2017,5:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,800 Block Brazos Street,,Y,APD,6802,Hispanic,Male
CO,7/25/2017,9:29 AM,LITTERING,North Ih35 At East 6th Street,,Y,APD,6086,Hispanic,Male
CM,7/25/2017,3:45 PM,Possession of Drug Paraphernalia,500 Block Trinity Street,,Y,APD,6290,White,Male
TR,7/25/2017,6:00 PM,PEDESTRIAN WALKING AGAINST LIGHT,6th Street,Neches Street,Y,APD,6290,Hispanic,Male
CM,7/25/2017,2:45 PM,Possession of Drug Paraphernalia,600 Block Trinity Street,,Y,APD,5617,White,Female
CO,7/25/2017,2:36 PM,LITTERING,100 Block West 6th Street,,Y,APD,6802,White,Male
TR,7/25/2017,1:35 AM,PEDESTRIAN WALKING AGAINST LIGHT,East 6th Street And Trinity Street,,N,APD,5159,White,Male
CO,7/25/2017,6:50 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street At Neches Street,,Y,APD,7804,Black,Male
CM,7/25/2017,10:00 PM,Possession of Drug Paraphernalia,20 North Ih 35,,N,APD,6127,White,Male
CO,7/25/2017,7:35 PM,LITTERING,600 Block Trinity Street,,Y,APD,6802,Black,Male
CM,7/25/2017,5:15 PM,Possession of Drug Paraphernalia,500 Block East 7th Street,,N,APD,5617,N American,Female
CO,7/25/2017,2:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,5617,White,Female
CM,7/26/2017,2:23 AM,PUBLIC INTOXICATION,500 Block East 5th Street,,Y,APD,7245,White,Male
CO,7/26/2017,8:40 PM,SMOKING - PUBLIC PLACE,200 Block Ih35 Service Road,,N,APD,7451,Hispanic,Male
CM,7/26/2017,12:00 AM,DISORDERLY CONDUCT-INDECENT EXPOSURE #,700 Block Red River Street,,Y,APD,7705,White,Male
CO,7/26/2017,6:24 PM,HUMAN WASTE,500 Block East 6th Street,,Y,APD,5351,Black,Male
CM,7/26/2017,7:15 PM,Possession of Drug Paraphernalia,600 Block Red River Street,,N,APD,6290,Black,Male
CM,7/26/2017,1:00 PM,Possession of Drug Paraphernalia,6th Street At Neches Street,,Y,APD,7284,Black,Male
CO,7/26/2017,9:43 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,200 Block East 9th Street,,Y,APD,2641,Black,Male
CM,7/26/2017,5:39 PM,Possession of Drug Paraphernalia,600 Block Neches Street,,Y,APD,6802,Hispanic,Male
CO,7/26/2017,9:03 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,8th Street At Congress Avenue,,Y,APD,7798,White,Male
CM,7/26/2017,12:00 AM,Possession of Drug Paraphernalia,700 Block Neches Street,,Y,APD,5159,Black,Male
CM,7/26/2017,12:52 AM,PUBLIC INTOXICATION,2300 Block Guadalupe Street,,Y,APD,8103,Hispanic,Male
CO,7/26/2017,6:50 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,700 Block North Ih35 Service Road,,N,APD,5351,White,Male
CM,7/26/2017,1:00 PM,Possession of Drug Paraphernalia,500 Block Neches Street,,Y,APD,6290,White,Male
CO,7/26/2017,5:39 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,Y,APD,6802,Hispanic,Male
CO,7/26/2017,6:00 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,700 Block East 7th Street,,Y,APD,6290,White,Female
CM,7/26/2017,3:20 PM,Possession of Drug Paraphernalia,6th Street At Red River Street,,N,APD,6290,White,Female
CM,7/26/2017,4:00 PM,Possession of Drug Paraphernalia,100 Block East 3rd Street,,N,APD,6290,Hispanic,Male
CM,7/26/2017,5:51 PM,DISORDERLY CONDUCT-INDECENT EXPOSURE #,700 Block Red River Street,,Y,APD,7705,White,Female
CM,7/26/2017,4:30 PM,Possession of Drug Paraphernalia,600 Block Red River Street,,N,APD,6802,Hispanic,Male
CM,7/26/2017,8:40 PM,Possession of Drug Paraphernalia,200 Block Ih35 Service Road,,N,APD,7451,Hispanic,Male
CO,7/26/2017,3:20 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,6802,Black,Male
CM,7/26/2017,1:00 AM,Possession of Drug Paraphernalia,500 Block Neches Street,,Y,APD,6290,White,Male
CM,7/26/2017,7:15 PM,Possession of Drug Paraphernalia,600 Block Red River Street,,Y,APD,6290,White,Male
CM,7/26/2017,7:17 PM,Possession of Drug Paraphernalia,700 Block Trinity Street,,Y,APD,6802,White,Male
CO,7/26/2017,7:17 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Trinity Street,,Y,APD,6802,White,Male
CM,7/26/2017,1:40 PM,Possession of Drug Paraphernalia,600 Block Neches Street,,Y,APD,7284,Black,Female
CM,7/26/2017,1:00 PM,Possession of Drug Paraphernalia,500 Block Neches Street,,Y,APD,6290,Hispanic,Male
CO,7/27/2017,12:00 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,East 6th Street,North Ih 35 Service Road,Y,APD,6757,White,Male
CO,7/27/2017,10:46 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,600 Block North Ih35,,Y,APD,7757,White,Male
CO,7/27/2017,5:00 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,East 6th Street,North Ih 35 Service Road,N,APD,6757,White,Male
CO,7/27/2017,5:50 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,426 East 6th Street,Trinity Street,Y,APD,7760,Hispanic,Male
CM,7/27/2017,1:15 AM,PUBLIC INTOXICATION,317 East 6th Street,,Y,APD,5159,White,Male
CO,7/27/2017,6:39 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,201 Chalmers,,Y,APD,7760,Black,Female
CO,7/27/2017,7:23 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block North Ih35 Service Road,,Y,APD,5907,White,Male
CO,7/27/2017,12:30 AM,PARK CURFEW VIOLATION,500 Block Sabine Street,,Y,APD,5666,White,Male
CO,7/27/2017,3:35 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,East 6th Street At North Ih35,,N,APD,6757,White,Male
CO,7/27/2017,4:48 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,East 6th Street,North Ih 35 Service Road,N,APD,6757,White,Male
TR,7/27/2017,4:25 PM,PEDESTRIAN ON ROADWAY,500 Block East 7th Street,,Y,APD,7709,White,Female
CO,7/27/2017,12:00 PM,SOLICIT BY PERSON FROM STREET - SIDEWALK,East 6th Street,North Ih 35 Service Road,Y,APD,6757,White,Male
CO,7/27/2017,11:55 PM,LITTERING,800 Block Red River Street,,Y,APD,6971,Black,Male
